Fermeture,ordreVB,faitFerm,faitLocal,OTF,CodeEx,Tatouage,jour
BAP&SCL-W,2.0,KO,True,458641.0,NSW-002/CLO,L11.132D,157.0
BAP&SCL-W,3.0,OK,True,459441.0,NSW-002/CLO,L11.132D,217.0
BAP&SCL-W,4.0,OK,True,460241.0,NSW-002/CLO,L11.132D,281.0
BAP&SCL-W,5.0,OK,True,461041.0,NSW-002/CLO,L11.132D,318.0
BAP&SCL-W,0.0,OK,True,457042.0,NSW-003/CLO,L11.133E,52.0
BAP&SCL-W,1.0,OK,True,457842.0,NSW-003/CLO,L11.133E,112.0
BAP&SCL-W,2.0,KO,True,458642.0,NSW-003/CLO,L11.133E,157.0
BAP&SCL-W,3.0,OK,True,459442.0,NSW-003/CLO,L11.133E,217.0
BAP&SCL-W,4.0,OK,True,460242.0,NSW-003/CLO,L11.133E,281.0
BAP&SCL-W,5.0,OK,True,461042.0,NSW-003/CLO,L11.133E,318.0
BAP&SCL-W,0.0,OK,True,457043.0,NSW-004/CLO,L11.134F,52.0
BAP&SCL-W,1.0,OK,True,457843.0,NSW-004/CLO,L11.134F,112.0
BAP&SCL-W,2.0,KO,True,458643.0,NSW-004/CLO,L11.134F,157.0
BAP&SCL-W,3.0,OK,True,459443.0,NSW-004/CLO,L11.134F,217.0
BAP&SCL-W,4.0,OK,True,460243.0,NSW-004/CLO,L11.134F,281.0
BAP&SCL-W,5.0,OK,True,461043.0,NSW-004/CLO,L11.134F,318.0
BAP&SCL-W,0.0,OK,True,457044.0,NSW-005/CLO,L11.135G,52.0
BAP&SCL-W,1.0,OK,True,457844.0,NSW-005/CLO,L11.135G,112.0
BAP&SCL-W,2.0,KO,True,458644.0,NSW-005/CLO,L11.135G,157.0
BAP&SCL-W,3.0,OK,True,459444.0,NSW-005/CLO,L11.135G,217.0
BAP&SCL-W,4.0,OK,False,460244.0,NSW-005/CLO,L11.135G,281.0
BAP&SCL-W,5.0,OK,False,461044.0,NSW-005/CLO,L11.135G,318.0
BAP&SCL-W,0.0,OK,True,457045.0,NSW-006/CLO,L11.136H,52.0
BAP&SCL-W,1.0,OK,True,457845.0,NSW-006/CLO,L11.136H,112.0
BAP&SCL-W,2.0,KO,True,458645.0,NSW-006/CLO,L11.136H,157.0
BAP&SCL-W,3.0,OK,True,459445.0,NSW-006/CLO,L11.136H,217.0
BAP&SCL-W,4.0,OK,True,460245.0,NSW-006/CLO,L11.136H,281.0
BAP&SCL-W,5.0,OK,True,461045.0,NSW-006/CLO,L11.136H,318.0
BAP&SCL-W,0.0,OK,True,457233.0,NSW-007/CLO,L11.517K,52.0
BAP&SCL-W,1.0,OK,True,458033.0,NSW-007/CLO,L11.517K,112.0
BAP&SCL-W,2.0,KO,True,458833.0,NSW-007/CLO,L11.517K,157.0
BAP&SCL-W,3.0,OK,True,459633.0,NSW-007/CLO,L11.517K,217.0
BAP&SCL-W,4.0,OK,True,460433.0,NSW-007/CLO,L11.517K,281.0
BAP&SCL-W,5.0,OK,True,461233.0,NSW-007/CLO,L11.517K,318.0
BAP&SCL-W,0.0,OK,True,457234.0,NSW-008/CLO,L11.518L,52.0
BAP&SCL-W,1.0,OK,True,458034.0,NSW-008/CLO,L11.518L,112.0
BAP&SCL-W,2.0,KO,True,458834.0,NSW-008/CLO,L11.518L,157.0
BAP&SCL-W,3.0,OK,True,459634.0,NSW-008/CLO,L11.518L,217.0
BAP&SCL-W,4.0,OK,True,460434.0,NSW-008/CLO,L11.518L,281.0
BAP&SCL-W,5.0,OK,True,461234.0,NSW-008/CLO,L11.518L,318.0
BAP&SCL-W,0.0,OK,True,457235.0,NSW-009/CLO,L11.519M,52.0
BAP&SCL-W,1.0,OK,True,458035.0,NSW-009/CLO,L11.519M,112.0
BAP&SCL-W,2.0,KO,True,458835.0,NSW-009/CLO,L11.519M,157.0
BAP&SCL-W,3.0,OK,True,459635.0,NSW-009/CLO,L11.519M,217.0
BAP&SCL-W,4.0,OK,False,460435.0,NSW-009/CLO,L11.519M,281.0
BAP&SCL-W,5.0,OK,True,461235.0,NSW-009/CLO,L11.519M,318.0
BAP&SCL-W,0.0,OK,True,457242.0,NIW-001/PAR,L11.527W,52.0
BAP&SCL-W,1.0,OK,True,458042.0,NIW-001/PAR,L11.527W,112.0
BAP&SCL-W,2.0,KO,True,458842.0,NIW-001/PAR,L11.527W,157.0
BAP&SCL-W,3.0,OK,True,459642.0,NIW-001/PAR,L11.527W,217.0
BAP&SCL-W,4.0,OK,True,460442.0,NIW-001/PAR,L11.527W,281.0
BAP&SCL-W,5.0,OK,False,461242.0,NIW-001/PAR,L11.527W,318.0
BAP&SCL-W,0.0,OK,True,457243.0,NIW-002/PAR,L11.528X,52.0
BAP&SCL-W,1.0,OK,True,458043.0,NIW-002/PAR,L11.528X,112.0
BAP&SCL-W,2.0,KO,True,458843.0,NIW-002/PAR,L11.528X,157.0
BAP&SCL-W,3.0,OK,True,459643.0,NIW-002/PAR,L11.528X,217.0
BAP&SCL-W,4.0,OK,True,460443.0,NIW-002/PAR,L11.528X,281.0
BAP&SCL-W,5.0,OK,True,461243.0,NIW-002/PAR,L11.528X,318.0
BAP&SCL-W,0.0,OK,True,457244.0,NIW-003/PAR,L11.529Y,52.0
BAP&SCL-W,1.0,OK,True,458044.0,NIW-003/PAR,L11.529Y,112.0
BAP&SCL-W,2.0,KO,True,458844.0,NIW-003/PAR,L11.529Y,157.0
BAP&SCL-W,3.0,OK,True,459644.0,NIW-003/PAR,L11.529Y,217.0
BAP&SCL-W,4.0,OK,True,460444.0,NIW-003/PAR,L11.529Y,281.0
BAP&SCL-W,5.0,OK,True,461244.0,NIW-003/PAR,L11.529Y,318.0
BAP&SCL-W,0.0,OK,True,457245.0,NIW-004/PAR,L11.531C,52.0
BAP&SCL-W,1.0,OK,True,458045.0,NIW-004/PAR,L11.531C,112.0
BAP&SCL-W,2.0,KO,True,458845.0,NIW-004/PAR,L11.531C,157.0
BAP&SCL-W,3.0,OK,True,459645.0,NIW-004/PAR,L11.531C,217.0
BAP&SCL-W,4.0,OK,True,460445.0,NIW-004/PAR,L11.531C,281.0
BAP&SCL-W,5.0,OK,True,461245.0,NIW-004/PAR,L11.531C,318.0
BAP&SCL-W,0.0,OK,True,457246.0,NIW-005/PAR,L11.532D,52.0
BAP&SCL-W,1.0,OK,True,458046.0,NIW-005/PAR,L11.532D,112.0
BAP&SCL-W,2.0,KO,True,458846.0,NIW-005/PAR,L11.532D,157.0
BAP&SCL-W,3.0,OK,True,459646.0,NIW-005/PAR,L11.532D,217.0
BAP&SCL-W,4.0,OK,True,460446.0,NIW-005/PAR,L11.532D,281.0
BAP&SCL-W,5.0,OK,True,461246.0,NIW-005/PAR,L11.532D,318.0
BAP&SCL-W,0.0,OK,True,457247.0,NIW-006/PAR,L11.533E,52.0
BAP&SCL-W,1.0,OK,True,458047.0,NIW-006/PAR,L11.533E,112.0
BAP&SCL-W,2.0,KO,True,458847.0,NIW-006/PAR,L11.533E,157.0
BAP&SCL-W,3.0,OK,True,459647.0,NIW-006/PAR,L11.533E,217.0
BAP&SCL-W,4.0,OK,True,460447.0,NIW-006/PAR,L11.533E,281.0
BAP&SCL-W,5.0,OK,True,461247.0,NIW-006/PAR,L11.533E,318.0
BAP&SCL-W,0.0,OK,True,457248.0,NIW-007/PAR,L11.534F,52.0
BAP&SCL-W,1.0,OK,True,458048.0,NIW-007/PAR,L11.534F,112.0
BAP&SCL-W,2.0,KO,True,458848.0,NIW-007/PAR,L11.534F,157.0
BAP&SCL-W,3.0,OK,True,459648.0,NIW-007/PAR,L11.534F,217.0
BAP&SCL-W,4.0,OK,True,460448.0,NIW-007/PAR,L11.534F,281.0
BAP&SCL-W,5.0,OK,True,461248.0,NIW-007/PAR,L11.534F,318.0
BAP&SCL-W,0.0,OK,True,457249.0,NIW-008/PAR,L11.535G,52.0
BAP&SCL-W,1.0,OK,True,458049.0,NIW-008/PAR,L11.535G,112.0
BAP&SCL-W,2.0,KO,True,458849.0,NIW-008/PAR,L11.535G,157.0
BAP&SCL-W,3.0,OK,True,459649.0,NIW-008/PAR,L11.535G,217.0
BAP&SCL-W,4.0,OK,True,460449.0,NIW-008/PAR,L11.535G,281.0
BAP&SCL-W,5.0,OK,True,461249.0,NIW-008/PAR,L11.535G,318.0
BAP&SCL-W,0.0,OK,True,457250.0,NIW-009/PAR,L11.536H,52.0
BAP&SCL-W,1.0,OK,True,458050.0,NIW-009/PAR,L11.536H,112.0
BAP&SCL-W,2.0,KO,True,458850.0,NIW-009/PAR,L11.536H,157.0
BAP&SCL-W,3.0,OK,True,459650.0,NIW-009/PAR,L11.536H,217.0
BAP&SCL-W,4.0,OK,True,460450.0,NIW-009/PAR,L11.536H,281.0
BAP&SCL-W,5.0,OK,True,461250.0,NIW-009/PAR,L11.536H,318.0
BAP&SCL-Y,0.0,OK,True,457016.0,NSY-001/PAR,L11.102S,36.0
BAP&SCL-Y,1.0,OK,True,457816.0,NSY-001/PAR,L11.102S,107.0
BAP&SCL-Y,2.0,OK,True,458616.0,NSY-001/PAR,L11.102S,164.0
BAP&SCL-Y,3.0,OK,True,459416.0,NSY-001/PAR,L11.102S,212.0
BAP&SCL-Y,4.0,OK,True,460216.0,NSY-001/PAR,L11.102S,266.0
BAP&SCL-Y,5.0,OK,True,461016.0,NSY-001/PAR,L11.102S,332.0
BAP&SCL-Y,0.0,OK,True,457017.0,NSY-002/PAR,L11.103T,36.0
BAP&SCL-Y,1.0,OK,True,457817.0,NSY-002/PAR,L11.103T,107.0
BAP&SCL-Y,2.0,OK,True,458617.0,NSY-002/PAR,L11.103T,164.0
BAP&SCL-Y,3.0,OK,True,459417.0,NSY-002/PAR,L11.103T,212.0
BAP&SCL-Y,4.0,OK,True,460217.0,NSY-002/PAR,L11.103T,266.0
BAP&SCL-Y,5.0,OK,True,461017.0,NSY-002/PAR,L11.103T,332.0
BAP&SCL-Y,0.0,OK,True,457018.0,NSY-003/PAR,L11.104U,36.0
BAP&SCL-Y,1.0,OK,True,457818.0,NSY-003/PAR,L11.104U,107.0
BAP&SCL-Y,2.0,OK,False,458618.0,NSY-003/PAR,L11.104U,164.0
BAP&SCL-Y,3.0,OK,True,459418.0,NSY-003/PAR,L11.104U,212.0
BAP&SCL-Y,4.0,OK,True,460218.0,NSY-003/PAR,L11.104U,266.0
BAP&SCL-Y,5.0,OK,True,461018.0,NSY-003/PAR,L11.104U,332.0
BAP&SCL-Y,0.0,OK,True,457019.0,NSY-004/PAR,L11.105V,36.0
BAP&SCL-Y,1.0,OK,True,457819.0,NSY-004/PAR,L11.105V,107.0
BAP&SCL-Y,2.0,OK,False,458619.0,NSY-004/PAR,L11.105V,164.0
BAP&SCL-Y,3.0,OK,True,459419.0,NSY-004/PAR,L11.105V,212.0
BAP&SCL-Y,4.0,OK,True,460219.0,NSY-004/PAR,L11.105V,266.0
BAP&SCL-Y,5.0,OK,True,461019.0,NSY-004/PAR,L11.105V,332.0
BAP&SCL-Y,0.0,OK,True,457020.0,NSY-005/PAR,L11.106W,36.0
BAP&SCL-Y,1.0,OK,False,457820.0,NSY-005/PAR,L11.106W,107.0
BAP&SCL-Y,2.0,OK,True,458620.0,NSY-005/PAR,L11.106W,164.0
BAP&SCL-Y,3.0,OK,True,459420.0,NSY-005/PAR,L11.106W,212.0
BAP&SCL-Y,4.0,OK,True,460220.0,NSY-005/PAR,L11.106W,266.0
BAP&SCL-Y,5.0,OK,True,461020.0,NSY-005/PAR,L11.106W,332.0
BAP&SCL-Y,0.0,OK,True,457021.0,NSY-006/PAR,L11.107X,36.0
BAP&SCL-Y,1.0,OK,True,457821.0,NSY-006/PAR,L11.107X,107.0
BAP&SCL-Y,2.0,OK,True,458621.0,NSY-006/PAR,L11.107X,164.0
BAP&SCL-Y,3.0,OK,True,459421.0,NSY-006/PAR,L11.107X,212.0
BAP&SCL-Y,4.0,OK,True,460221.0,NSY-006/PAR,L11.107X,266.0
BAP&SCL-Y,5.0,OK,True,461021.0,NSY-006/PAR,L11.107X,332.0
BAP&SCL-Y,0.0,OK,True,457022.0,NSY-007/PAR,L11.108Y,36.0
BAP&SCL-Y,1.0,OK,True,457822.0,NSY-007/PAR,L11.108Y,107.0
BAP&SCL-Y,2.0,OK,True,458622.0,NSY-007/PAR,L11.108Y,164.0
BAP&SCL-Y,3.0,OK,True,459422.0,NSY-007/PAR,L11.108Y,212.0
BAP&SCL-Y,4.0,OK,True,460222.0,NSY-007/PAR,L11.108Y,266.0
BAP&SCL-Y,5.0,OK,True,461022.0,NSY-007/PAR,L11.108Y,332.0
BAP&SCL-Y,0.0,OK,True,457046.0,NSY-001/CLO,L11.137J,36.0
BAP&SCL-Y,1.0,OK,True,457846.0,NSY-001/CLO,L11.137J,107.0
BAP&SCL-Y,2.0,OK,True,458646.0,NSY-001/CLO,L11.137J,164.0
BAP&SCL-Y,3.0,OK,True,459446.0,NSY-001/CLO,L11.137J,212.0
BAP&SCL-Y,4.0,OK,True,460246.0,NSY-001/CLO,L11.137J,266.0
BAP&SCL-Y,5.0,OK,True,461046.0,NSY-001/CLO,L11.137J,332.0
BAP&SCL-Y,0.0,OK,True,457047.0,NSY-002/CLO,L11.138K,36.0
BAP&SCL-Y,1.0,OK,True,457847.0,NSY-002/CLO,L11.138K,107.0
BAP&SCL-Y,2.0,OK,True,458647.0,NSY-002/CLO,L11.138K,164.0
BAP&SCL-Y,3.0,OK,True,459447.0,NSY-002/CLO,L11.138K,212.0
BAP&SCL-Y,4.0,OK,True,460247.0,NSY-002/CLO,L11.138K,266.0
BAP&SCL-Y,5.0,OK,True,461047.0,NSY-002/CLO,L11.138K,332.0
BAP&SCL-Y,0.0,OK,True,457048.0,NSY-003/CLO,L11.139L,36.0
BAP&SCL-Y,1.0,OK,True,457848.0,NSY-003/CLO,L11.139L,107.0
BAP&SCL-Y,2.0,OK,True,458648.0,NSY-003/CLO,L11.139L,164.0
BAP&SCL-Y,3.0,OK,True,459448.0,NSY-003/CLO,L11.139L,212.0
BAP&SCL-Y,4.0,OK,True,460248.0,NSY-003/CLO,L11.139L,266.0
BAP&SCL-Y,5.0,OK,False,461048.0,NSY-003/CLO,L11.139L,332.0
BAP&SCL-Y,0.0,OK,True,457049.0,NSY-004/CLO,L11.141N,36.0
BAP&SCL-Y,1.0,OK,True,457849.0,NSY-004/CLO,L11.141N,107.0
BAP&SCL-Y,2.0,OK,True,458649.0,NSY-004/CLO,L11.141N,164.0
BAP&SCL-Y,3.0,OK,True,459449.0,NSY-004/CLO,L11.141N,212.0
BAP&SCL-Y,4.0,OK,True,460249.0,NSY-004/CLO,L11.141N,266.0
BAP&SCL-Y,5.0,OK,True,461049.0,NSY-004/CLO,L11.141N,332.0
BAP&SCL-Y,0.0,OK,True,457050.0,NSY-005/CLO,L11.142P,36.0
BAP&SCL-Y,1.0,OK,True,457850.0,NSY-005/CLO,L11.142P,107.0
BAP&SCL-Y,2.0,OK,True,458650.0,NSY-005/CLO,L11.142P,164.0
BAP&SCL-Y,3.0,OK,True,459450.0,NSY-005/CLO,L11.142P,212.0
BAP&SCL-Y,4.0,OK,False,460250.0,NSY-005/CLO,L11.142P,266.0
BAP&SCL-Y,5.0,OK,True,461050.0,NSY-005/CLO,L11.142P,332.0
BAP&SCL-Y,0.0,OK,True,457051.0,NSY-006/CLO,L11.143R,36.0
BAP&SCL-Y,1.0,OK,True,457851.0,NSY-006/CLO,L11.143R,107.0
BAP&SCL-Y,2.0,OK,True,458651.0,NSY-006/CLO,L11.143R,164.0
BAP&SCL-Y,3.0,OK,True,459451.0,NSY-006/CLO,L11.143R,212.0
BAP&SCL-Y,4.0,OK,True,460251.0,NSY-006/CLO,L11.143R,266.0
BAP&SCL-Y,5.0,OK,True,461051.0,NSY-006/CLO,L11.143R,332.0
BAP&SCL-Y,0.0,OK,True,457052.0,NSY-007/CLO,L11.144S,36.0
BAP&SCL-Y,1.0,OK,True,457852.0,NSY-007/CLO,L11.144S,107.0
BAP&SCL-Y,2.0,OK,True,458652.0,NSY-007/CLO,L11.144S,164.0
BAP&SCL-Y,3.0,OK,True,459452.0,NSY-007/CLO,L11.144S,212.0
BAP&SCL-Y,4.0,OK,True,460252.0,NSY-007/CLO,L11.144S,266.0
BAP&SCL-Y,5.0,OK,True,461052.0,NSY-007/CLO,L11.144S,332.0
BAP&SCL-Y,0.0,OK,True,457232.0,NSY-008/CLO,L11.516J,36.0
BAP&SCL-Y,1.0,OK,True,458032.0,NSY-008/CLO,L11.516J,107.0
BAP&SCL-Y,2.0,OK,True,458832.0,NSY-008/CLO,L11.516J,164.0
BAP&SCL-Y,3.0,OK,True,459632.0,NSY-008/CLO,L11.516J,212.0
BAP&SCL-Y,4.0,OK,True,460432.0,NSY-008/CLO,L11.516J,266.0
BAP&SCL-Y,5.0,OK,True,461232.0,NSY-008/CLO,L11.516J,332.0
BAP&SCL-Y,0.0,OK,True,457236.0,NIY-001/CLO,L11.521P,36.0
BAP&SCL-Y,1.0,OK,True,458036.0,NIY-001/CLO,L11.521P,107.0
BAP&SCL-Y,2.0,OK,True,458836.0,NIY-001/CLO,L11.521P,164.0
BAP&SCL-Y,3.0,OK,False,459636.0,NIY-001/CLO,L11.521P,212.0
BAP&SCL-Y,4.0,OK,True,460436.0,NIY-001/CLO,L11.521P,266.0
BAP&SCL-Y,5.0,OK,True,461236.0,NIY-001/CLO,L11.521P,332.0
BAP&SCL-Y,0.0,OK,True,457237.0,NIY-002/CLO,L11.522R,36.0
BAP&SCL-Y,1.0,OK,True,458037.0,NIY-002/CLO,L11.522R,107.0
BAP&SCL-Y,2.0,OK,True,458837.0,NIY-002/CLO,L11.522R,164.0
BAP&SCL-Y,3.0,OK,True,459637.0,NIY-002/CLO,L11.522R,212.0
BAP&SCL-Y,4.0,OK,True,460437.0,NIY-002/CLO,L11.522R,266.0
BAP&SCL-Y,5.0,OK,True,461237.0,NIY-002/CLO,L11.522R,332.0
BAP&SCL-Y,0.0,OK,True,457238.0,NIY-003/CLO,L11.523S,36.0
BAP&SCL-Y,1.0,OK,True,458038.0,NIY-003/CLO,L11.523S,107.0
BAP&SCL-Y,2.0,OK,True,458838.0,NIY-003/CLO,L11.523S,164.0
BAP&SCL-Y,3.0,OK,True,459638.0,NIY-003/CLO,L11.523S,212.0
BAP&SCL-Y,4.0,OK,True,460438.0,NIY-003/CLO,L11.523S,266.0
BAP&SCL-Y,5.0,OK,True,461238.0,NIY-003/CLO,L11.523S,332.0
BAP&SCL-Y,0.0,OK,True,457239.0,NIY-004/CLO,L11.524T,36.0
BAP&SCL-Y,1.0,OK,True,458039.0,NIY-004/CLO,L11.524T,107.0
BAP&SCL-Y,2.0,OK,True,458839.0,NIY-004/CLO,L11.524T,164.0
BAP&SCL-Y,3.0,OK,True,459639.0,NIY-004/CLO,L11.524T,212.0
BAP&SCL-Y,4.0,OK,True,460439.0,NIY-004/CLO,L11.524T,266.0
BAP&SCL-Y,5.0,OK,True,461239.0,NIY-004/CLO,L11.524T,332.0
BAP&SCL-Y,0.0,OK,False,457240.0,NIY-005/CLO,L11.525U,36.0
BAP&SCL-Y,1.0,OK,True,458040.0,NIY-005/CLO,L11.525U,107.0
BAP&SCL-Y,2.0,OK,True,458840.0,NIY-005/CLO,L11.525U,164.0
BAP&SCL-Y,3.0,OK,True,459640.0,NIY-005/CLO,L11.525U,212.0
BAP&SCL-Y,4.0,OK,True,460440.0,NIY-005/CLO,L11.525U,266.0
BAP&SCL-Y,5.0,OK,True,461240.0,NIY-005/CLO,L11.525U,332.0
BAP&SCL-Y,0.0,OK,True,457241.0,NIY-006/CLO,L11.526V,36.0
BAP&SCL-Y,1.0,OK,True,458041.0,NIY-006/CLO,L11.526V,107.0
BAP&SCL-Y,2.0,OK,True,458841.0,NIY-006/CLO,L11.526V,164.0
BAP&SCL-Y,3.0,OK,True,459641.0,NIY-006/CLO,L11.526V,212.0
BAP&SCL-Y,4.0,OK,True,460441.0,NIY-006/CLO,L11.526V,266.0
BAP&SCL-Y,5.0,OK,True,461241.0,NIY-006/CLO,L11.526V,332.0
BAP&SCL-Y,0.0,OK,True,457251.0,NIY-001/PAR,L11.537J,36.0
BAP&SCL-Y,1.0,OK,True,458051.0,NIY-001/PAR,L11.537J,107.0
BAP&SCL-Y,2.0,OK,True,458851.0,NIY-001/PAR,L11.537J,164.0
BAP&SCL-Y,3.0,OK,True,459651.0,NIY-001/PAR,L11.537J,212.0
BAP&SCL-Y,4.0,OK,True,460451.0,NIY-001/PAR,L11.537J,266.0
BAP&SCL-Y,5.0,OK,True,461251.0,NIY-001/PAR,L11.537J,332.0
BAP&SCL-Y,0.0,OK,False,457252.0,NIY-002/PAR,L11.538K,36.0
BAP&SCL-Y,1.0,OK,False,458052.0,NIY-002/PAR,L11.538K,107.0
BAP&SCL-Y,2.0,OK,True,458852.0,NIY-002/PAR,L11.538K,164.0
BAP&SCL-Y,3.0,OK,True,459652.0,NIY-002/PAR,L11.538K,212.0
BAP&SCL-Y,4.0,OK,True,460452.0,NIY-002/PAR,L11.538K,266.0
BAP&SCL-Y,5.0,OK,True,461252.0,NIY-002/PAR,L11.538K,332.0
BAP&SCL-Y,0.0,OK,True,457253.0,NIY-003/PAR,L11.539L,36.0
BAP&SCL-Y,1.0,OK,True,458053.0,NIY-003/PAR,L11.539L,107.0
BAP&SCL-Y,2.0,OK,True,458853.0,NIY-003/PAR,L11.539L,164.0
BAP&SCL-Y,3.0,OK,True,459653.0,NIY-003/PAR,L11.539L,212.0
BAP&SCL-Y,4.0,OK,True,460453.0,NIY-003/PAR,L11.539L,266.0
BAP&SCL-Y,5.0,OK,False,461253.0,NIY-003/PAR,L11.539L,332.0
BAP&SCL-Y,0.0,OK,True,457254.0,NIY-004/PAR,L11.541N,36.0
BAP&SCL-Y,1.0,OK,True,458054.0,NIY-004/PAR,L11.541N,107.0
BAP&SCL-Y,2.0,OK,True,458854.0,NIY-004/PAR,L11.541N,164.0
BAP&SCL-Y,3.0,OK,True,459654.0,NIY-004/PAR,L11.541N,212.0
BAP&SCL-Y,4.0,OK,True,460454.0,NIY-004/PAR,L11.541N,266.0
BAP&SCL-Y,5.0,OK,True,461254.0,NIY-004/PAR,L11.541N,332.0
BAP&SCL-Y,0.0,OK,True,457255.0,NIY-005/PAR,L11.542P,36.0
BAP&SCL-Y,1.0,OK,True,458055.0,NIY-005/PAR,L11.542P,107.0
BAP&SCL-Y,2.0,OK,True,458855.0,NIY-005/PAR,L11.542P,164.0
BAP&SCL-Y,3.0,OK,True,459655.0,NIY-005/PAR,L11.542P,212.0
BAP&SCL-Y,4.0,OK,True,460455.0,NIY-005/PAR,L11.542P,266.0
BAP&SCL-Y,5.0,OK,True,461255.0,NIY-005/PAR,L11.542P,332.0
BAP&SCL-Y,0.0,OK,True,457256.0,NIY-006/PAR,L11.543R,36.0
BAP&SCL-Y,1.0,OK,True,458056.0,NIY-006/PAR,L11.543R,107.0
BAP&SCL-Y,2.0,OK,True,458856.0,NIY-006/PAR,L11.543R,164.0
BAP&SCL-Y,3.0,OK,True,459656.0,NIY-006/PAR,L11.543R,212.0
BAP&SCL-Y,4.0,OK,True,460456.0,NIY-006/PAR,L11.543R,266.0
BAP&SCL-Y,5.0,OK,True,461256.0,NIY-006/PAR,L11.543R,332.0
BAP&SCL-Y,0.0,OK,True,457257.0,NIY-007/PAR,L11.544S,36.0
BAP&SCL-Y,1.0,OK,True,458057.0,NIY-007/PAR,L11.544S,107.0
BAP&SCL-Y,2.0,OK,False,458857.0,NIY-007/PAR,L11.544S,164.0
BAP&SCL-Y,3.0,OK,True,459657.0,NIY-007/PAR,L11.544S,212.0
BAP&SCL-Y,4.0,OK,True,460457.0,NIY-007/PAR,L11.544S,266.0
BAP&SCL-Y,5.0,OK,True,461257.0,NIY-007/PAR,L11.544S,332.0
BAP&SCL-Y,0.0,OK,True,457258.0,NIY-008/PAR,L11.545T,36.0
BAP&SCL-Y,1.0,OK,True,458058.0,NIY-008/PAR,L11.545T,107.0
BAP&SCL-Y,2.0,OK,True,458858.0,NIY-008/PAR,L11.545T,164.0
BAP&SCL-Y,3.0,OK,True,459658.0,NIY-008/PAR,L11.545T,212.0
BAP&SCL-Y,4.0,OK,False,460458.0,NIY-008/PAR,L11.545T,266.0
BAP&SCL-Y,5.0,OK,True,461258.0,NIY-008/PAR,L11.545T,332.0
BAP&SCL-Y,0.0,OK,True,457259.0,NIY-009/PAR,L11.546U,36.0
BAP&SCL-Y,1.0,OK,True,458059.0,NIY-009/PAR,L11.546U,107.0
BAP&SCL-Y,2.0,OK,True,458859.0,NIY-009/PAR,L11.546U,164.0
BAP&SCL-Y,3.0,OK,True,459659.0,NIY-009/PAR,L11.546U,212.0
BAP&SCL-Y,4.0,OK,True,460459.0,NIY-009/PAR,L11.546U,266.0
BAP&SCL-Y,5.0,OK,True,461259.0,NIY-009/PAR,L11.546U,332.0
BIC&ITA-W,0.0,KO,True,457203.0,NS01/BIC,L11.352P,50.0
BIC&ITA-W,1.0,OK,True,458003.0,NS01/BIC,L11.352P,101.0
BIC&ITA-W,2.0,RP,True,458803.0,NS01/BIC,L11.352P,157.0
BIC&ITA-W,3.0,OK,True,459603.0,NS01/BIC,L11.352P,205.0
BIC&ITA-W,4.0,RP,True,460403.0,NS01/BIC,L11.352P,283.0
BIC&ITA-W,5.0,OK,True,461203.0,NS01/BIC,L11.352P,316.0
BIC&ITA-W,0.0,KO,True,457205.0,NS03/BIC,L11.354S,50.0
BIC&ITA-W,1.0,OK,True,458005.0,NS03/BIC,L11.354S,101.0
BIC&ITA-W,2.0,RP,True,458805.0,NS03/BIC,L11.354S,157.0
BIC&ITA-W,3.0,OK,True,459605.0,NS03/BIC,L11.354S,205.0
BIC&ITA-W,4.0,RP,True,460405.0,NS03/BIC,L11.354S,283.0
BIC&ITA-W,5.0,OK,True,461205.0,NS03/BIC,L11.354S,316.0
BIC&ITA-W,0.0,KO,True,457207.0,NS05/BIC,L11.356U,50.0
BIC&ITA-W,1.0,OK,True,458007.0,NS05/BIC,L11.356U,101.0
BIC&ITA-W,2.0,RP,True,458807.0,NS05/BIC,L11.356U,157.0
BIC&ITA-W,3.0,OK,False,459607.0,NS05/BIC,L11.356U,205.0
BIC&ITA-W,4.0,RP,True,460407.0,NS05/BIC,L11.356U,283.0
BIC&ITA-W,5.0,OK,True,461207.0,NS05/BIC,L11.356U,316.0
BIC&ITA-W,0.0,KO,True,457209.0,NS07/BIC,L11.358W,50.0
BIC&ITA-W,1.0,OK,True,458009.0,NS07/BIC,L11.358W,101.0
BIC&ITA-W,2.0,RP,True,458809.0,NS07/BIC,L11.358W,157.0
BIC&ITA-W,3.0,OK,True,459609.0,NS07/BIC,L11.358W,205.0
BIC&ITA-W,4.0,RP,True,460409.0,NS07/BIC,L11.358W,283.0
BIC&ITA-W,5.0,OK,True,461209.0,NS07/BIC,L11.358W,316.0
BIC&ITA-W,0.0,KO,True,457211.0,NS09/BIC,L11.361A,50.0
BIC&ITA-W,1.0,OK,True,458011.0,NS09/BIC,L11.361A,101.0
BIC&ITA-W,2.0,RP,True,458811.0,NS09/BIC,L11.361A,157.0
BIC&ITA-W,3.0,OK,True,459611.0,NS09/BIC,L11.361A,205.0
BIC&ITA-W,4.0,RP,True,460411.0,NS09/BIC,L11.361A,283.0
BIC&ITA-W,5.0,OK,True,461211.0,NS09/BIC,L11.361A,316.0
BIC&ITA-W,0.0,KO,True,457213.0,NS11/BIC,L11.363D,50.0
BIC&ITA-W,1.0,OK,True,458013.0,NS11/BIC,L11.363D,101.0
BIC&ITA-W,2.0,RP,True,458813.0,NS11/BIC,L11.363D,157.0
BIC&ITA-W,3.0,OK,True,459613.0,NS11/BIC,L11.363D,205.0
